gene,ligand,tf,pair,cell_type,mean,std,n
ATP1A1,PDGFC,HOXB4,PDGFC#HOXB4,Endothelial_arterial,0.0,0.0,61
ATP1A1,TGFB1,HOXB4,TGFB1#HOXB4,Endothelial_arterial,0.0,0.0,61
ATP1A1,PDGFC,HOXB5,PDGFC#HOXB5,Endothelial_arterial,0.0,0.0,61
ATP1A1,BMP2,ID4,BMP2#ID4,Endothelial_arterial,0.0,0.0,61
ATP1A1,SHH,IRF3,SHH#IRF3,Endothelial_arterial,0.0,0.0,61
ATP1A1,EGF,JUN,EGF#JUN,Endothelial_arterial,0.0,0.0,61
ATP1A1,IGF1,JUN,IGF1#JUN,Endothelial_arterial,0.0,0.0,61
ATP1A1,TGFB1,JUN,TGFB1#JUN,Endothelial_arterial,0.0,0.0,61
ATP1A1,TGFA,JUN,TGFA#JUN,Endothelial_arterial,0.0,0.0,61
ATP1A1,IL18,KLF16,IL18#KLF16,Endothelial_arterial,0.0,0.0,61
ATP1A1,VEGFA,KLF4,VEGFA#KLF4,Endothelial_arterial,0.0,0.0,61
ATP1A1,IL4,KLF4,IL4#KLF4,Endothelial_arterial,0.0,0.0,61
ATP1A1,TNFSF10,KLF4,TNFSF10#KLF4,Endothelial_arterial,0.0,0.0,61
ATP1A1,PDGFB,KLF4,PDGFB#KLF4,Endothelial_arterial,0.0,0.0,61
ATP1A1,WNT3A,KLF5,WNT3A#KLF5,Endothelial_arterial,0.0,0.0,61
ATP1A1,PDGFC,KLF5,PDGFC#KLF5,Endothelial_arterial,0.0,0.0,61
ATP1A1,INHBA,KLF5,INHBA#KLF5,Endothelial_arterial,0.0,0.0,61
ATP1A1,BMP6,KLF5,BMP6#KLF5,Endothelial_arterial,0.0,0.0,61
ATP1A1,PDGFB,KLF5,PDGFB#KLF5,Endothelial_arterial,0.0,0.0,61
ATP1A1,VEGFC,MECOM,VEGFC#MECOM,Endothelial_arterial,0.0,0.0,61
ATP1A1,TGFB1,MECOM,TGFB1#MECOM,Endothelial_arterial,0.0,0.0,61
ATP1A1,IFNA1,MECOM,IFNA1#MECOM,Endothelial_arterial,0.0,0.0,61
ATP1A1,VEGFA,MEF2C,VEGFA#MEF2C,Endothelial_arterial,0.0,0.0,61
ATP1A1,TGFB1,MLXIP,TGFB1#MLXIP,Endothelial_arterial,0.0,0.0,61
ATP1A1,IL26,MLXIP,IL26#MLXIP,Endothelial_arterial,0.0,0.0,61
ATP1A1,VEGFA,MYCN,VEGFA#MYCN,Endothelial_arterial,0.0,0.0,61
ATP1A1,CNTF,NR2C2,CNTF#NR2C2,Endothelial_arterial,0.0,0.0,61
ATP1A1,VEGFA,NR4A1,VEGFA#NR4A1,Endothelial_arterial,0.0,0.0,61
ATP1A1,ADM,NRF1,ADM#NRF1,Endothelial_arterial,0.0,0.0,61
ATP1A1,CXCL12,OVOL2,CXCL12#OVOL2,Endothelial_arterial,0.0,0.0,61
ATP1A1,IL18,POLR2A,IL18#POLR2A,Endothelial_arterial,0.0,0.0,61
ATP1A1,TGFA,POLR2A,TGFA#POLR2A,Endothelial_arterial,0.0,0.0,61
ATP1A1,POSTN,POU1F1,POSTN#POU1F1,Endothelial_arterial,0.0,0.0,61
ATP1A1,PDGFA,POU2F1,PDGFA#POU2F1,Endothelial_arterial,0.0,0.0,61
ATP1A1,VEGFA,PRDM1,VEGFA#PRDM1,Endothelial_arterial,0.0,0.0,61
ATP1A1,CXCL12,RELA,CXCL12#RELA,Endothelial_arterial,0.0,0.0,61
ATP1A1,BMP2,REST,BMP2#REST,Endothelial_arterial,0.0,0.0,61
ATP1A1,IL15,REST,IL15#REST,Endothelial_arterial,0.0,0.0,61
ATP1A1,BMP2,RUNX2,BMP2#RUNX2,Endothelial_arterial,0.0,0.0,61
ATP1A1,BMP2,RXRA,BMP2#RXRA,Endothelial_arterial,0.0,0.0,61
ATP1A1,BMP6,RXRA,BMP6#RXRA,Endothelial_arterial,0.0,0.0,61
ATP1A1,CXCL12,RXRA,CXCL12#RXRA,Endothelial_arterial,0.0,0.0,61
ATP1A1,IL18,SIN3A,IL18#SIN3A,Endothelial_arterial,0.0,0.0,61
ATP1A1,CXCL12,SIN3A,CXCL12#SIN3A,Endothelial_arterial,0.0,0.0,61
ATP1A1,IL18,SMAD1,IL18#SMAD1,Endothelial_arterial,0.0,0.0,61
ATP1A1,GNRH1,SMAD4,GNRH1#SMAD4,Endothelial_arterial,0.0,0.0,61
ATP1A1,TGFB1,SMAD4,TGFB1#SMAD4,Endothelial_arterial,0.0,0.0,61
ATP1A1,BMP6,SMAD4,BMP6#SMAD4,Endothelial_arterial,0.0,0.0,61
ATP1A1,BMP2,SNAI2,BMP2#SNAI2,Endothelial_arterial,0.0,0.0,61
ATP1A1,PDGFA,SP1,PDGFA#SP1,Endothelial_arterial,0.0,0.0,61
ATP1A1,CNTF,SP3,CNTF#SP3,Endothelial_arterial,0.0,0.0,61
ATP1A1,FGF7,SREBF1,FGF7#SREBF1,Endothelial_arterial,0.0,0.0,61
ATP1A1,IL18,SREBF1,IL18#SREBF1,Endothelial_arterial,0.0,0.0,61
ATP1A1,GNRH1,SRF,GNRH1#SRF,Endothelial_arterial,0.0,0.0,61
ATP1A1,IFNA1,STAT1,IFNA1#STAT1,Endothelial_arterial,0.0,0.0,61
ATP1A1,PDGFA,TAF1,PDGFA#TAF1,Endothelial_arterial,0.0,0.0,61
ATP1A1,PDGFA,TBX19,PDGFA#TBX19,Endothelial_arterial,0.0,0.0,61
ATP1A1,GDF11,TCF21,GDF11#TCF21,Endothelial_arterial,0.0,0.0,61
ATP1A1,TGFB1,TCF21,TGFB1#TCF21,Endothelial_arterial,0.0,0.0,61
ATP1A1,CSF1,TCF7L2,CSF1#TCF7L2,Endothelial_arterial,0.0,0.0,61
ATP1A1,BMP2,TFAP2B,BMP2#TFAP2B,Endothelial_arterial,0.0,0.0,61
ATP1A1,GAS6,TFEB,GAS6#TFEB,Endothelial_arterial,0.0,0.0,61
ATP1A1,TGFB1,VDR,TGFB1#VDR,Endothelial_arterial,0.0,0.0,61
ATP1A1,IL13,VDR,IL13#VDR,Endothelial_arterial,0.0,0.0,61
ATP1A1,IL21,VDR,IL21#VDR,Endothelial_arterial,0.0,0.0,61
ATP1A1,BMP6,VDR,BMP6#VDR,Endothelial_arterial,0.0,0.0,61
ATP1A1,GDF11,VDR,GDF11#VDR,Endothelial_arterial,0.0,0.0,61
ATP1A1,IL12A,XBP1,IL12A#XBP1,Endothelial_arterial,0.0,0.0,61
ATP1A1,IL15,XBP1,IL15#XBP1,Endothelial_arterial,0.0,0.0,61
ATP1A1,BMP2,ZBTB1,BMP2#ZBTB1,Endothelial_arterial,0.0,0.0,61
ATP1A1,BMP6,ZBTB1,BMP6#ZBTB1,Endothelial_arterial,0.0,0.0,61
ATP1A1,CXCL12,ZBTB4,CXCL12#ZBTB4,Endothelial_arterial,0.0,0.0,61
ATP1A1,ADM,ZFP57,ADM#ZFP57,Endothelial_arterial,0.0,0.0,61
ATP1A1,IL18,ZIC2,IL18#ZIC2,Endothelial_arterial,0.0,0.0,61
ATP1A1,BMP4,ZIC2,BMP4#ZIC2,Endothelial_arterial,0.0,0.0,61
ATP1A1,BMP2,AR,BMP2#AR,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,BMP6,CBFB,BMP6#CBFB,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,IL7,CBFB,IL7#CBFB,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,TGFB1,CBFB,TGFB1#CBFB,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,IL18,CREB1,IL18#CREB1,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,GNRH1,CREB1,GNRH1#CREB1,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,CCL15,CREB3,CCL15#CREB3,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,PDGFA,CUX2,PDGFA#CUX2,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,IL18,E2F1,IL18#E2F1,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,BMP2,EBF1,BMP2#EBF1,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,IL18,ELK1,IL18#ELK1,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,ADM,ELK1,ADM#ELK1,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,IL26,EP300,IL26#EP300,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,TGFB1,ESRRA,TGFB1#ESRRA,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,CSF1,ETV5,CSF1#ETV5,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,PDGFA,ETV6,PDGFA#ETV6,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,VEGFA,FEV,VEGFA#FEV,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,CXCL12,FOXA2,CXCL12#FOXA2,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,ADM,FOXI1,ADM#FOXI1,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,BMP4,GATA2,BMP4#GATA2,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,BMP4,GRHL2,BMP4#GRHL2,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,TGFB1,GRHL2,TGFB1#GRHL2,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,GAS6,GRHL2,GAS6#GRHL2,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,FGF2,HES1,FGF2#HES1,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,BMP2,HES1,BMP2#HES1,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,BMP4,HES1,BMP4#HES1,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,IGF1,HNF4A,IGF1#HNF4A,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,TGFB1,HNF4A,TGFB1#HNF4A,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,WNT5A,HNF4A,WNT5A#HNF4A,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,PDGFC,HOXB4,PDGFC#HOXB4,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,TGFB1,HOXB4,TGFB1#HOXB4,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,PDGFC,HOXB5,PDGFC#HOXB5,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,BMP2,ID4,BMP2#ID4,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,SHH,IRF3,SHH#IRF3,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,EGF,JUN,EGF#JUN,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,IGF1,JUN,IGF1#JUN,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,TGFB1,JUN,TGFB1#JUN,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,TGFA,JUN,TGFA#JUN,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,IL18,KLF16,IL18#KLF16,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,VEGFA,KLF4,VEGFA#KLF4,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,IL4,KLF4,IL4#KLF4,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,TNFSF10,KLF4,TNFSF10#KLF4,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,PDGFB,KLF4,PDGFB#KLF4,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,WNT3A,KLF5,WNT3A#KLF5,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,PDGFC,KLF5,PDGFC#KLF5,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,INHBA,KLF5,INHBA#KLF5,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,BMP6,KLF5,BMP6#KLF5,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,PDGFB,KLF5,PDGFB#KLF5,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,VEGFC,MECOM,VEGFC#MECOM,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,TGFB1,MECOM,TGFB1#MECOM,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,IFNA1,MECOM,IFNA1#MECOM,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,VEGFA,MEF2C,VEGFA#MEF2C,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,TGFB1,MLXIP,TGFB1#MLXIP,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,IL26,MLXIP,IL26#MLXIP,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,VEGFA,MYCN,VEGFA#MYCN,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,CNTF,NR2C2,CNTF#NR2C2,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,VEGFA,NR4A1,VEGFA#NR4A1,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,ADM,NRF1,ADM#NRF1,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,CXCL12,OVOL2,CXCL12#OVOL2,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,IL18,POLR2A,IL18#POLR2A,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,TGFA,POLR2A,TGFA#POLR2A,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,POSTN,POU1F1,POSTN#POU1F1,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,PDGFA,POU2F1,PDGFA#POU2F1,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,VEGFA,PRDM1,VEGFA#PRDM1,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,CXCL12,RELA,CXCL12#RELA,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,BMP2,REST,BMP2#REST,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,IL15,REST,IL15#REST,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,BMP2,RUNX2,BMP2#RUNX2,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,BMP2,RXRA,BMP2#RXRA,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,BMP6,RXRA,BMP6#RXRA,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,CXCL12,RXRA,CXCL12#RXRA,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,IL18,SIN3A,IL18#SIN3A,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,CXCL12,SIN3A,CXCL12#SIN3A,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,IL18,SMAD1,IL18#SMAD1,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,GNRH1,SMAD4,GNRH1#SMAD4,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,TGFB1,SMAD4,TGFB1#SMAD4,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,BMP6,SMAD4,BMP6#SMAD4,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,BMP2,SNAI2,BMP2#SNAI2,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,PDGFA,SP1,PDGFA#SP1,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,CNTF,SP3,CNTF#SP3,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,FGF7,SREBF1,FGF7#SREBF1,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,IL18,SREBF1,IL18#SREBF1,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,GNRH1,SRF,GNRH1#SRF,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,IFNA1,STAT1,IFNA1#STAT1,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,PDGFA,TAF1,PDGFA#TAF1,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,PDGFA,TBX19,PDGFA#TBX19,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,GDF11,TCF21,GDF11#TCF21,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,TGFB1,TCF21,TGFB1#TCF21,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,CSF1,TCF7L2,CSF1#TCF7L2,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,BMP2,TFAP2B,BMP2#TFAP2B,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,GAS6,TFEB,GAS6#TFEB,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,TGFB1,VDR,TGFB1#VDR,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,IL13,VDR,IL13#VDR,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,IL21,VDR,IL21#VDR,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,BMP6,VDR,BMP6#VDR,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,GDF11,VDR,GDF11#VDR,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,IL12A,XBP1,IL12A#XBP1,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,IL15,XBP1,IL15#XBP1,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,BMP2,ZBTB1,BMP2#ZBTB1,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,BMP6,ZBTB1,BMP6#ZBTB1,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,CXCL12,ZBTB4,CXCL12#ZBTB4,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,ADM,ZFP57,ADM#ZFP57,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,IL18,ZIC2,IL18#ZIC2,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,BMP4,ZIC2,BMP4#ZIC2,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,BMP2,AR,BMP2#AR,Endothelial_venous,0.0,0.0,49
ATP1A1,BMP6,CBFB,BMP6#CBFB,Endothelial_venous,0.0,0.0,49
ATP1A1,IL7,CBFB,IL7#CBFB,Endothelial_venous,0.0,0.0,49
ATP1A1,TGFB1,CBFB,TGFB1#CBFB,Endothelial_venous,0.0,0.0,49
ATP1A1,IL18,CREB1,IL18#CREB1,Endothelial_venous,0.0,0.0,49
ATP1A1,GNRH1,CREB1,GNRH1#CREB1,Endothelial_venous,0.0,0.0,49
ATP1A1,CCL15,CREB3,CCL15#CREB3,Endothelial_venous,0.0,0.0,49
ATP1A1,PDGFA,CUX2,PDGFA#CUX2,Endothelial_venous,0.0,0.0,49
ATP1A1,IL18,E2F1,IL18#E2F1,Endothelial_venous,0.0,0.0,49
ATP1A1,BMP2,EBF1,BMP2#EBF1,Endothelial_venous,0.0,0.0,49
ATP1A1,IL18,ELK1,IL18#ELK1,Endothelial_venous,0.0,0.0,49
ATP1A1,ADM,ELK1,ADM#ELK1,Endothelial_venous,0.0,0.0,49
ATP1A1,IL26,EP300,IL26#EP300,Endothelial_venous,0.0,0.0,49
ATP1A1,TGFB1,ESRRA,TGFB1#ESRRA,Endothelial_venous,0.0,0.0,49
ATP1A1,CSF1,ETV5,CSF1#ETV5,Endothelial_venous,0.0,0.0,49
ATP1A1,PDGFA,ETV6,PDGFA#ETV6,Endothelial_venous,0.0,0.0,49
ATP1A1,VEGFA,FEV,VEGFA#FEV,Endothelial_venous,0.0,0.0,49
ATP1A1,CXCL12,FOXA2,CXCL12#FOXA2,Endothelial_venous,0.0,0.0,49
ATP1A1,ADM,FOXI1,ADM#FOXI1,Endothelial_venous,0.0,0.0,49
ATP1A1,BMP4,GATA2,BMP4#GATA2,Endothelial_venous,0.0,0.0,49
ATP1A1,BMP4,GRHL2,BMP4#GRHL2,Endothelial_venous,0.0,0.0,49
ATP1A1,TGFB1,GRHL2,TGFB1#GRHL2,Endothelial_venous,0.0,0.0,49
ATP1A1,GAS6,GRHL2,GAS6#GRHL2,Endothelial_venous,0.0,0.0,49
ATP1A1,FGF2,HES1,FGF2#HES1,Endothelial_venous,0.0,0.0,49
ATP1A1,BMP2,HES1,BMP2#HES1,Endothelial_venous,0.0,0.0,49
ATP1A1,BMP4,HES1,BMP4#HES1,Endothelial_venous,0.0,0.0,49
ATP1A1,IGF1,HNF4A,IGF1#HNF4A,Endothelial_venous,0.0,0.0,49
ATP1A1,TGFB1,HNF4A,TGFB1#HNF4A,Endothelial_venous,0.0,0.0,49
ATP1A1,WNT5A,HNF4A,WNT5A#HNF4A,Endothelial_venous,0.0,0.0,49
ATP1A1,PDGFC,HOXB4,PDGFC#HOXB4,Endothelial_venous,0.0,0.0,49
ATP1A1,TGFB1,HOXB4,TGFB1#HOXB4,Endothelial_venous,0.0,0.0,49
ATP1A1,PDGFC,HOXB5,PDGFC#HOXB5,Endothelial_venous,0.0,0.0,49
ATP1A1,BMP2,ID4,BMP2#ID4,Endothelial_venous,0.0,0.0,49
ATP1A1,SHH,IRF3,SHH#IRF3,Endothelial_venous,0.0,0.0,49
ATP1A1,EGF,JUN,EGF#JUN,Endothelial_venous,0.0,0.0,49
ATP1A1,IGF1,JUN,IGF1#JUN,Endothelial_venous,0.0,0.0,49
ATP1A1,TGFB1,JUN,TGFB1#JUN,Endothelial_venous,0.0,0.0,49
ATP1A1,TGFA,JUN,TGFA#JUN,Endothelial_venous,0.0,0.0,49
ATP1A1,IL18,KLF16,IL18#KLF16,Endothelial_venous,0.0,0.0,49
ATP1A1,VEGFA,KLF4,VEGFA#KLF4,Endothelial_venous,0.0,0.0,49
ATP1A1,IL4,KLF4,IL4#KLF4,Endothelial_venous,0.0,0.0,49
ATP1A1,TNFSF10,KLF4,TNFSF10#KLF4,Endothelial_venous,0.0,0.0,49
ATP1A1,PDGFB,KLF4,PDGFB#KLF4,Endothelial_venous,0.0,0.0,49
ATP1A1,WNT3A,KLF5,WNT3A#KLF5,Endothelial_venous,0.0,0.0,49
ATP1A1,PDGFC,KLF5,PDGFC#KLF5,Endothelial_venous,0.0,0.0,49
ATP1A1,INHBA,KLF5,INHBA#KLF5,Endothelial_venous,0.0,0.0,49
ATP1A1,BMP6,KLF5,BMP6#KLF5,Endothelial_venous,0.0,0.0,49
ATP1A1,PDGFB,KLF5,PDGFB#KLF5,Endothelial_venous,0.0,0.0,49
ATP1A1,VEGFC,MECOM,VEGFC#MECOM,Endothelial_venous,0.0,0.0,49
ATP1A1,TGFB1,MECOM,TGFB1#MECOM,Endothelial_venous,0.0,0.0,49
ATP1A1,IFNA1,MECOM,IFNA1#MECOM,Endothelial_venous,0.0,0.0,49
ATP1A1,VEGFA,MEF2C,VEGFA#MEF2C,Endothelial_venous,0.0,0.0,49
ATP1A1,TGFB1,MLXIP,TGFB1#MLXIP,Endothelial_venous,0.0,0.0,49
ATP1A1,IL26,MLXIP,IL26#MLXIP,Endothelial_venous,0.0,0.0,49
ATP1A1,VEGFA,MYCN,VEGFA#MYCN,Endothelial_venous,0.0,0.0,49
ATP1A1,CNTF,NR2C2,CNTF#NR2C2,Endothelial_venous,0.0,0.0,49
ATP1A1,VEGFA,NR4A1,VEGFA#NR4A1,Endothelial_venous,0.0,0.0,49
ATP1A1,ADM,NRF1,ADM#NRF1,Endothelial_venous,0.0,0.0,49
ATP1A1,CXCL12,OVOL2,CXCL12#OVOL2,Endothelial_venous,0.0,0.0,49
ATP1A1,IL18,POLR2A,IL18#POLR2A,Endothelial_venous,0.0,0.0,49
ATP1A1,TGFA,POLR2A,TGFA#POLR2A,Endothelial_venous,0.0,0.0,49
ATP1A1,POSTN,POU1F1,POSTN#POU1F1,Endothelial_venous,0.0,0.0,49
ATP1A1,PDGFA,POU2F1,PDGFA#POU2F1,Endothelial_venous,0.0,0.0,49
ATP1A1,VEGFA,PRDM1,VEGFA#PRDM1,Endothelial_venous,0.0,0.0,49
ATP1A1,CXCL12,RELA,CXCL12#RELA,Endothelial_venous,0.0,0.0,49
ATP1A1,BMP2,REST,BMP2#REST,Endothelial_venous,0.0,0.0,49
ATP1A1,IL15,REST,IL15#REST,Endothelial_venous,0.0,0.0,49
ATP1A1,BMP2,RUNX2,BMP2#RUNX2,Endothelial_venous,0.0,0.0,49
ATP1A1,BMP2,RXRA,BMP2#RXRA,Endothelial_venous,0.0,0.0,49
ATP1A1,BMP6,RXRA,BMP6#RXRA,Endothelial_venous,0.0,0.0,49
ATP1A1,CXCL12,RXRA,CXCL12#RXRA,Endothelial_venous,0.0,0.0,49
ATP1A1,IL18,SIN3A,IL18#SIN3A,Endothelial_venous,0.0,0.0,49
ATP1A1,CXCL12,SIN3A,CXCL12#SIN3A,Endothelial_venous,0.0,0.0,49
ATP1A1,IL18,SMAD1,IL18#SMAD1,Endothelial_venous,0.0,0.0,49
ATP1A1,GNRH1,SMAD4,GNRH1#SMAD4,Endothelial_venous,0.0,0.0,49
ATP1A1,TGFB1,SMAD4,TGFB1#SMAD4,Endothelial_venous,0.0,0.0,49
ATP1A1,BMP6,SMAD4,BMP6#SMAD4,Endothelial_venous,0.0,0.0,49
ATP1A1,BMP2,SNAI2,BMP2#SNAI2,Endothelial_venous,0.0,0.0,49
ATP1A1,PDGFA,SP1,PDGFA#SP1,Endothelial_venous,0.0,0.0,49
ATP1A1,CNTF,SP3,CNTF#SP3,Endothelial_venous,0.0,0.0,49
ATP1A1,FGF7,SREBF1,FGF7#SREBF1,Endothelial_venous,0.0,0.0,49
